user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,predicted_churn,is_churned
3864,Other,51,DE,Family,41,19,0.1,Desktop,0,0.694941372692812,yes
3865,Male,59,FR,Family,165,74,0.16,Web,0,0.952549248433801,no
3866,Male,36,IN,Family,41,43,0.57,Web,0,0.0343709372351774,no
3867,Female,54,CA,Free,227,22,0.49,Desktop,38,0.767113772954986,no
3868,Other,59,AU,Free,291,31,0.13,Desktop,11,0.47689119060326,yes
3869,Male,35,UK,Premium,76,78,0.07,Mobile,0,0.334150913260861,no
3870,Male,36,PK,Free,273,34,0.38,Desktop,13,0.0424253920369346,no
3871,Other,22,IN,Free,289,97,0.53,Web,33,0.289895172291288,no
3872,Male,42,DE,Premium,87,13,0.05,Web,0,0.716111212621587,no
3873,Other,51,CA,Family,259,10,0.37,Web,0,0.958445116335369,yes
3874,Female,40,DE,Student,269,38,0.22,Desktop,0,0.150012863594621,no
3875,Other,20,AU,Free,179,7,0.41,Web,14,0.0244337643876303,no
3876,Female,41,FR,Free,67,18,0.54,Web,40,0.551848713975128,no
3877,Male,36,PK,Free,100,34,0.08,Desktop,35,0.859100562839537,yes
3878,Male,34,DE,Family,75,35,0.54,Desktop,0,0.520686798559102,no
3879,Male,26,US,Free,282,24,0.54,Mobile,22,0.124886500487171,yes
3880,Female,17,UK,Free,99,74,0.2,Mobile,17,0.630711895694826,yes
3881,Other,22,AU,Student,160,55,0.26,Mobile,0,0.122845110907626,yes
3882,Female,46,PK,Free,218,88,0.34,Mobile,23,0.226453328703494,no
3883,Female,37,US,Premium,125,52,0.07,Web,0,0.0892211167857162,yes
3884,Other,59,IN,Premium,252,82,0.07,Mobile,0,0.21159834938081,no
3885,Female,47,US,Student,166,1,0.22,Mobile,0,0.157604542287112,no
3886,Female,57,UK,Family,118,81,0.12,Mobile,0,0.268445217650945,yes
3887,Male,54,UK,Family,35,50,0.47,Desktop,0,0.377098560534063,no
3888,Other,18,UK,Family,207,90,0.02,Desktop,0,0.541279894426863,no
3889,Male,59,PK,Premium,19,88,0.58,Mobile,0,0.229753692558176,yes
3890,Female,51,AU,Free,214,49,0.03,Web,10,0.482147180801012,no
3891,Female,17,AU,Student,242,84,0.07,Web,0,0.826889700594685,yes
3892,Other,28,CA,Free,65,82,0.36,Mobile,40,0.342986155594473,yes
3893,Other,40,CA,Student,231,60,0.15,Desktop,0,0.193581637897329,no
3894,Other,57,DE,Premium,161,46,0.55,Desktop,0,0.495928231163208,no
3895,Female,54,US,Premium,199,95,0.51,Mobile,0,0.641243287079227,no
3896,Male,59,AU,Family,151,45,0.08,Web,0,0.957961748423795,no
3897,Male,23,CA,Family,239,58,0.02,Mobile,0,0.402851365106472,no
3898,Male,25,US,Student,157,91,0.51,Mobile,0,0.785299336528767,no
3899,Female,29,US,Family,125,42,0.2,Web,0,0.851506530389883,no
3900,Female,46,IN,Premium,116,37,0.45,Desktop,0,0.766961040752139,no
3901,Other,35,IN,Family,43,27,0.07,Desktop,0,0.966994711318447,yes
3902,Female,39,UK,Free,104,22,0.32,Desktop,12,0.430999209535812,yes
3903,Other,16,IN,Student,33,95,0.3,Desktop,0,0.93451691574398,no
3904,Female,35,CA,Family,286,56,0.04,Web,0,0.971309423951598,yes
3905,Other,59,IN,Premium,11,11,0.36,Mobile,0,0.652218767137375,yes
3906,Female,31,FR,Student,94,4,0.44,Desktop,0,0.606941120552194,yes
3907,Male,36,PK,Premium,140,91,0.05,Desktop,0,0.77497012200745,no
3908,Male,28,FR,Premium,146,68,0.03,Desktop,0,0.978495341125931,no
3909,Other,40,UK,Premium,137,89,0.1,Desktop,0,0.465351625171599,no
3910,Male,55,CA,Student,121,69,0.42,Web,0,0.956948123020773,yes
3911,Female,34,US,Family,70,9,0.21,Web,0,0.724943827060625,no
3912,Female,40,IN,Family,169,90,0.28,Desktop,0,0.996670312636221,no
3913,Male,48,DE,Family,161,57,0.47,Mobile,0,0.38514546128788,yes
3914,Other,23,UK,Free,99,39,0.4,Web,46,0.844162823151255,no
3915,Female,50,AU,Student,140,89,0.24,Desktop,0,0.791131249772787,no
3916,Male,55,UK,Family,155,24,0.15,Web,0,0.175936306817725,no
3917,Other,36,US,Free,121,2,0.36,Mobile,36,0.101061451522633,yes
3918,Male,40,DE,Student,54,31,0.3,Desktop,0,0.783666914104408,yes
3919,Female,42,US,Premium,235,23,0.33,Web,0,0.600018420188004,no
3920,Other,21,AU,Family,224,58,0.59,Mobile,0,0.0873433393935355,no
3921,Female,16,IN,Premium,177,50,0.49,Mobile,0,0.759532302865367,no
3922,Male,52,PK,Student,288,88,0.45,Desktop,0,0.804792962967747,no
3923,Other,59,CA,Premium,115,35,0.3,Web,0,0.978447319714071,yes
3924,Male,43,IN,Premium,221,13,0.58,Desktop,0,0.445975511290192,no
3925,Male,53,US,Family,73,91,0.15,Web,0,0.434981511610341,no
3926,Other,16,FR,Premium,95,46,0.03,Mobile,0,0.76615945878877,no
3927,Other,54,PK,Premium,46,86,0.12,Mobile,0,0.244263048285064,no
3928,Male,45,FR,Student,59,28,0.32,Web,0,0.809027735377975,yes
3929,Other,50,CA,Premium,264,71,0.27,Desktop,0,0.629680554213624,no
3930,Female,27,CA,Premium,55,84,0.43,Web,0,0.193252736039214,yes
3931,Male,36,IN,Premium,202,43,0.04,Desktop,0,0.455275145733458,no
3932,Other,36,PK,Premium,66,82,0.56,Desktop,0,0.715273968046702,no
3933,Male,26,UK,Free,224,20,0.18,Web,47,0.987166357548624,no
3934,Female,30,FR,Family,175,25,0.57,Mobile,0,0.688724506751515,no
3935,Female,39,CA,Premium,143,40,0.41,Mobile,0,0.755331062640869,no
3936,Female,24,US,Premium,202,77,0.4,Mobile,0,0.450257965078285,yes
3937,Other,31,US,Premium,203,35,0.29,Web,0,0.254349896649739,yes
3938,Female,31,FR,Family,21,82,0.21,Web,0,0.161029223600329,no
3939,Other,32,PK,Student,82,91,0.3,Mobile,0,0.239374148453663,yes
3940,Female,51,PK,Free,175,34,0.59,Desktop,31,0.154861573045768,yes
3941,Female,50,IN,Premium,234,23,0.24,Desktop,0,0.83031384702441,no
3942,Female,23,DE,Student,150,20,0.16,Desktop,0,0.247846998350384,no
3943,Other,55,DE,Premium,246,81,0.58,Desktop,0,0.670965604532597,no
3944,Other,54,US,Family,80,36,0.43,Mobile,0,0.946821320210175,no
3945,Male,24,AU,Family,67,43,0.58,Web,0,0.275209140846927,no
3946,Female,56,FR,Family,12,99,0.52,Desktop,0,0.915352518143543,no
3947,Male,23,DE,Premium,288,88,0.53,Web,0,0.692960332523105,no
3948,Female,19,FR,Student,178,84,0.13,Web,0,0.504989478639685,yes
3949,Male,22,FR,Premium,221,59,0.45,Web,0,0.968082959218846,no
3950,Other,22,IN,Premium,117,73,0.31,Web,0,0.962554768599219,yes
3951,Male,26,DE,Premium,13,11,0.27,Desktop,0,0.494600640908719,yes
3952,Female,36,CA,Free,130,25,0.05,Web,32,0.775340069237608,yes
3953,Female,49,US,Premium,83,45,0.03,Web,0,0.554429403462657,no
3954,Other,20,CA,Student,86,77,0.27,Web,0,0.81831344731317,no
3955,Female,16,AU,Family,206,42,0.07,Web,0,0.380581307243739,yes
3956,Female,17,DE,Premium,258,80,0.16,Desktop,0,0.915843874232801,no
3957,Female,54,UK,Free,120,71,0.35,Mobile,46,0.117074912820428,no
3958,Male,50,US,Premium,55,42,0.26,Web,0,0.18823461869064,no
3959,Male,32,UK,Free,133,75,0.22,Mobile,28,0.948194020259479,no
3960,Other,25,CA,Free,159,16,0.57,Mobile,17,0.729347082500718,no
3961,Male,34,DE,Student,109,3,0.49,Mobile,0,0.118063038155362,yes
3962,Male,27,UK,Family,92,43,0.32,Desktop,0,0.141792221164099,no
3963,Other,49,DE,Family,279,78,0.56,Desktop,0,0.64631950790621,no
3964,Other,17,AU,Premium,41,80,0.14,Mobile,0,0.525033406445699,yes
3965,Male,27,IN,Student,245,55,0.38,Web,0,0.614710866277863,no
3966,Male,42,IN,Family,166,61,0.38,Mobile,0,0.699243864243477,no
3967,Male,55,US,Premium,21,66,0.33,Web,0,0.268555726196898,no
3968,Male,51,AU,Student,34,96,0.6,Mobile,0,0.345355524448034,yes
3969,Female,24,UK,Student,273,78,0.57,Desktop,0,0.479381488905412,yes
3970,Other,47,FR,Premium,264,95,0.06,Desktop,0,0.569879726997456,no
3971,Other,28,US,Premium,159,82,0.56,Mobile,0,0.0253400780461599,no
3972,Other,57,DE,Premium,151,61,0.51,Web,0,0.98515910339983,yes
3973,Other,16,UK,Student,277,49,0.22,Desktop,0,0.398818824723522,no
3974,Other,57,PK,Free,104,78,0.42,Web,43,0.992489029388279,no
3975,Female,34,PK,Premium,255,49,0.3,Desktop,0,0.181176839949311,yes
3976,Other,27,CA,Premium,80,74,0.42,Web,0,0.729122600959345,yes
3977,Other,49,US,Free,120,3,0.11,Desktop,24,0.865824864972247,no
3978,Other,29,FR,Free,229,56,0.23,Mobile,37,0.41251001258756,no
3979,Female,46,CA,Student,99,86,0.24,Web,0,0.146496754309434,no
3980,Female,46,PK,Student,268,69,0.45,Mobile,0,0.337145192587491,no
3981,Male,42,AU,Student,86,42,0.03,Mobile,0,0.543932329551909,no
3982,Male,54,US,Premium,223,29,0.33,Desktop,0,0.129157406574149,no
3983,Other,44,IN,Free,148,62,0,Desktop,37,0.823657103487058,no
3984,Male,25,DE,Premium,29,57,0.44,Desktop,0,0.926245022297138,yes
3985,Male,54,US,Family,229,17,0.04,Desktop,0,0.81638904446536,no
3986,Male,36,US,Premium,254,36,0.15,Web,0,0.793016543447231,no
3987,Other,25,AU,Free,239,16,0.58,Desktop,35,0.372150798293062,yes
3988,Other,34,IN,Family,120,48,0.54,Mobile,0,0.829195853940968,yes
3989,Female,33,US,Student,41,65,0.44,Mobile,0,0.895686095228109,no
3990,Female,35,PK,Student,65,63,0.24,Mobile,0,0.875126516326888,yes
3991,Male,49,PK,Premium,207,22,0.4,Web,0,0.631699610104611,no
3992,Other,22,PK,Free,278,40,0.25,Desktop,35,0.717868880316161,no
3993,Male,27,FR,Student,22,93,0.07,Web,0,0.193823441818548,no
3994,Other,46,FR,Family,237,28,0.12,Web,0,0.628353702577558,yes
3995,Other,40,US,Student,101,57,0.26,Mobile,0,0.5199638136955,no
3996,Other,35,FR,Family,285,15,0.16,Web,0,0.641693105184199,yes
3997,Female,37,IN,Free,283,60,0.3,Desktop,42,0.76913778777397,yes
3998,Female,42,AU,Student,255,99,0.58,Mobile,0,0.00547353392314035,yes
3999,Other,43,FR,Free,17,54,0.47,Mobile,41,0.46246458305803,no
4000,Male,50,UK,Family,67,41,0.53,Web,0,0.0823938051194511,no
4001,Other,31,AU,Student,48,46,0.29,Web,0,0.417504452767006,no
4002,Female,30,US,Free,12,71,0,Desktop,10,0.904589275380562,no
4003,Female,39,AU,Student,224,50,0.37,Desktop,0,0.150983029837276,no
4004,Other,49,UK,Student,207,85,0.29,Desktop,0,0.559932571756689,yes
4005,Female,58,CA,Student,133,42,0.02,Mobile,0,0.491193419377519,yes
4006,Other,45,PK,Free,139,79,0.08,Desktop,44,0.720826442299527,no
4007,Male,42,CA,Free,102,58,0.03,Web,14,0.238160412323896,yes
4008,Other,37,US,Free,151,63,0.16,Mobile,29,0.137608309186929,no
4009,Female,27,PK,Family,187,90,0.53,Mobile,0,0.261690012303786,yes
4010,Other,52,US,Student,93,26,0.54,Mobile,0,0.285029977092204,no
4011,Male,50,US,Student,217,46,0.52,Desktop,0,0.311648679792674,no
4012,Female,51,US,Premium,235,6,0.41,Mobile,0,0.626448800049262,no
4013,Female,51,AU,Family,128,97,0.13,Mobile,0,0.645281379684507,no
4014,Female,52,FR,Premium,262,88,0.23,Desktop,0,0.948627253678888,no
4015,Other,19,DE,Family,283,49,0.19,Desktop,0,0.653607698105652,no
4016,Male,43,US,Student,285,90,0.26,Mobile,0,0.143826903418294,no
4017,Female,30,CA,Family,83,61,0.31,Web,0,0.258910967091768,no
4018,Female,22,PK,Student,277,62,0,Mobile,0,0.15185012898316,no
4019,Other,29,US,Premium,108,45,0.34,Mobile,0,0.82328559835649,no
4020,Other,32,DE,Family,17,68,0.56,Desktop,0,0.562762732680181,no
4021,Male,28,US,Premium,208,22,0.29,Web,0,0.157371249701579,no
4022,Female,44,PK,Free,140,92,0.12,Desktop,39,0.989317660358598,no
4023,Female,45,PK,Family,285,80,0.19,Mobile,0,0.0894381809061502,no
4024,Female,41,FR,Free,139,18,0.25,Web,17,0.359628160450089,no
4025,Other,58,PK,Premium,17,90,0.14,Desktop,0,0.890603799919559,no
4026,Male,18,UK,Free,78,64,0,Desktop,23,0.174750854771831,yes
4027,Male,16,FR,Premium,101,91,0.39,Mobile,0,0.852858912363846,no
4028,Other,45,PK,Premium,42,41,0.17,Desktop,0,0.17323101419193,no
4029,Female,22,UK,Family,52,95,0.46,Mobile,0,0.0516012033178799,no
4030,Other,35,US,Free,294,97,0.58,Web,25,0.994395043626706,no
4031,Other,46,DE,Free,274,48,0.15,Mobile,29,0.540230788690719,no
4032,Female,47,AU,Free,101,25,0.51,Desktop,19,0.668197756271063,no
4033,Female,17,US,Premium,225,95,0.13,Desktop,0,0.703124105177262,yes
4034,Other,57,US,Family,140,57,0.46,Desktop,0,0.864602790259059,no
4035,Male,33,CA,Premium,40,26,0.02,Mobile,0,0.993756380312357,yes
4036,Male,16,UK,Student,66,19,0.22,Mobile,0,0.225277868640138,yes
4037,Other,28,AU,Premium,48,4,0.24,Mobile,0,0.29699135845982,no
4038,Male,52,FR,Student,181,18,0.57,Mobile,0,0.778130605524033,no
4039,Other,46,IN,Student,86,47,0.24,Web,0,0.726339293149823,no
4040,Male,22,CA,Family,50,30,0.03,Desktop,0,0.56154610370194,yes
4041,Female,38,DE,Free,46,49,0.4,Desktop,26,0.970711843161444,yes
4042,Male,39,AU,Premium,240,54,0.06,Desktop,0,0.85539166185443,no
4043,Other,33,CA,Premium,87,40,0.57,Mobile,0,0.916219216215193,no
4044,Male,21,DE,Premium,168,89,0.26,Web,0,0.0241502153875949,no
4045,Female,45,US,Family,111,26,0.49,Web,0,0.689358111223836,no
4046,Other,34,CA,Premium,102,56,0.24,Desktop,0,0.922004127452522,no
4047,Male,33,US,Student,214,80,0.18,Desktop,0,0.669389910164332,no
4048,Female,55,CA,Premium,163,55,0.6,Mobile,0,0.62444465916163,no
4049,Other,27,CA,Student,160,20,0.51,Desktop,0,0.0383361794472867,no
4050,Female,37,FR,Student,270,18,0.03,Web,0,0.208327686998884,no
4051,Other,34,US,Family,74,71,0.24,Mobile,0,0.631366394337726,no
4052,Female,21,AU,Family,110,81,0.34,Mobile,0,0.927954350755399,yes
4053,Other,30,DE,Student,260,17,0.25,Mobile,0,0.701658794476654,yes
4054,Other,16,UK,Student,149,29,0.25,Mobile,0,0.283744688001494,no
4055,Male,20,DE,Family,151,47,0.34,Desktop,0,0.555481229058713,no
4056,Other,31,PK,Family,19,25,0.25,Desktop,0,0.683499402289285,no
4057,Male,18,UK,Premium,235,86,0.57,Desktop,0,0.811919500807478,no
4058,Female,22,IN,Premium,64,53,0.29,Web,0,0.912393486262883,no
4059,Male,18,US,Family,131,7,0.27,Desktop,0,0.500384651442883,no
4060,Female,50,UK,Free,229,71,0.54,Desktop,32,0.806248060234662,yes
4061,Male,25,PK,Student,101,99,0.34,Web,0,0.738345984825185,no
4062,Female,49,FR,Family,195,39,0.52,Web,0,0.0224826645934164,yes
4063,Male,29,US,Family,118,19,0.16,Web,0,0.808825025497539,yes
4064,Male,26,CA,Free,176,20,0.48,Desktop,47,0.645567298574838,yes
4065,Male,53,UK,Free,31,72,0.46,Web,5,0.116863006951004,no
4066,Other,22,US,Free,250,26,0.21,Mobile,28,0.350664514913871,no
4067,Other,19,IN,Premium,228,92,0.4,Mobile,0,0.756252499674727,yes
4068,Male,51,US,Family,157,19,0.53,Web,0,0.619420776642938,no
4069,Other,42,AU,Family,82,27,0.58,Desktop,0,0.625792890648601,yes
4070,Other,46,AU,Family,154,51,0.16,Desktop,0,0.555651129394375,yes
4071,Male,17,CA,Student,211,24,0.09,Web,0,0.913658675631259,yes
4072,Other,59,DE,Family,65,24,0.04,Web,0,0.36020044896585,no
4073,Female,24,PK,Family,221,65,0.5,Desktop,0,0.651593640226239,yes
4074,Female,51,IN,Premium,283,16,0.27,Mobile,0,0.804989740102795,no
4075,Female,27,CA,Student,147,78,0.15,Web,0,0.755557341780121,no
4076,Female,32,US,Student,279,78,0.42,Web,0,0.485757140157586,no
4077,Other,30,PK,Family,134,71,0.05,Desktop,0,0.823560434450785,no
4078,Male,24,PK,Free,73,18,0.55,Desktop,33,0.608977286477163,no
4079,Female,22,IN,Student,239,32,0.35,Web,0,0.935528146406923,no
4080,Other,28,PK,Free,64,97,0.13,Desktop,45,0.458643386934645,no
4081,Other,17,FR,Free,113,76,0.13,Mobile,39,0.230119969349293,yes
4082,Male,43,IN,Premium,61,51,0.48,Desktop,0,0.0836912064115105,no
4083,Male,36,DE,Free,173,29,0.1,Desktop,39,0.906162562793249,no
4084,Male,20,PK,Premium,239,42,0.57,Desktop,0,0.598310643558732,yes
4085,Male,43,DE,Family,108,53,0.03,Desktop,0,0.802275239510552,yes
4086,Other,28,UK,Student,276,85,0.51,Desktop,0,0.409759464913525,no
4087,Female,26,CA,Free,41,49,0.46,Desktop,24,0.481909725824543,no
4088,Female,20,UK,Free,233,90,0.4,Desktop,47,0.83285954118189,no
4089,Male,38,AU,Premium,247,15,0.26,Mobile,0,0.0725108986544795,no
4090,Other,50,CA,Family,257,82,0.04,Desktop,0,0.300344076564133,no
4091,Other,32,AU,Free,233,46,0.22,Web,32,0.141464893931246,no
4092,Female,37,CA,Premium,278,19,0.58,Desktop,0,0.119604037067543,no
4093,Female,35,DE,Premium,184,64,0.24,Desktop,0,0.59182057834017,no
4094,Male,40,AU,Free,121,2,0.53,Desktop,38,0.4025208896284,no
4095,Male,33,UK,Family,44,71,0.48,Desktop,0,0.124825844654768,yes
4096,Other,34,DE,Student,147,59,0.15,Mobile,0,0.742807399033748,yes
4097,Other,38,DE,Premium,165,39,0.55,Web,0,0.657179880195295,yes
4098,Female,27,DE,Family,38,25,0.55,Mobile,0,0.506402919512122,no
4099,Other,58,DE,Student,11,71,0.56,Desktop,0,0.831751268084122,no
4100,Male,19,IN,Free,87,66,0.43,Web,34,0.913978921639961,no
4101,Other,19,IN,Premium,63,61,0.1,Desktop,0,0.819667524934023,no
4102,Female,25,FR,Student,241,18,0.14,Desktop,0,0.119206415140509,no
4103,Female,56,IN,Student,92,47,0.17,Desktop,0,0.462733507420451,yes
4104,Female,25,PK,Free,262,9,0.02,Mobile,35,0.00667456488697992,no
4105,Other,51,DE,Family,253,1,0.01,Desktop,0,0.910260676050533,no
4106,Other,17,CA,Free,270,27,0.43,Mobile,44,0.797605664799023,no
4107,Other,16,US,Free,248,60,0.09,Desktop,32,0.299280737759839,no
4108,Male,48,CA,Family,156,5,0.16,Mobile,0,0.221650146919797,no
4109,Female,59,FR,Free,225,77,0.55,Mobile,27,0.427750093413559,no
4110,Male,39,UK,Student,84,41,0.45,Mobile,0,0.991965656212871,no
4111,Other,20,CA,Premium,215,68,0.4,Web,0,0.428473693191297,no
4112,Male,39,UK,Student,180,32,0.23,Desktop,0,0.518553251945346,no
4113,Other,24,US,Premium,88,55,0.47,Web,0,0.0353364400795464,no
4114,Male,34,CA,Student,157,83,0.05,Mobile,0,0.307340041532698,no
4115,Male,38,US,Premium,156,92,0.11,Desktop,0,0.508436066375053,yes
4116,Female,52,PK,Free,250,70,0.48,Web,43,0.560503202435276,yes
4117,Female,21,IN,Student,143,40,0.17,Desktop,0,0.240836915499017,no
4118,Other,44,AU,Family,39,8,0.56,Desktop,0,0.478218995678816,yes
4119,Other,17,US,Premium,273,32,0.21,Web,0,0.0580470266040225,no
4120,Male,43,AU,Premium,250,8,0.39,Mobile,0,0.858435258041168,no
4121,Female,30,DE,Family,159,18,0.5,Mobile,0,0.388326763107954,no
4122,Male,20,IN,Student,237,27,0.42,Web,0,0.597586917435725,no
4123,Other,47,AU,Student,55,73,0.41,Desktop,0,0.423127863319804,yes
4124,Male,55,AU,Free,79,55,0.1,Mobile,47,0.855905371710897,no
4125,Female,34,PK,Student,272,48,0.5,Mobile,0,0.697353341458821,no
4126,Other,18,US,Family,70,51,0.4,Desktop,0,0.560417676394197,no
4127,Male,42,DE,Free,234,16,0.13,Mobile,16,0.293374868312754,no
4128,Male,39,AU,Free,195,82,0.57,Mobile,44,0.10319939129855,no
4129,Female,20,CA,Student,28,88,0.19,Mobile,0,0.924001918111933,no
4130,Male,39,UK,Student,38,28,0.02,Desktop,0,0.846209180509898,no
4131,Male,49,AU,Family,177,24,0.03,Mobile,0,0.717975895804054,yes
4132,Other,17,FR,Student,290,88,0.58,Desktop,0,0.64805387731837,no
4133,Other,30,UK,Free,243,14,0,Web,25,0.194432853202448,no
4134,Male,29,PK,Student,28,22,0.6,Mobile,0,0.77921446640297,no
4135,Female,27,UK,Family,45,9,0.21,Mobile,0,0.908893070114878,no
4136,Female,24,AU,Free,279,37,0.16,Desktop,36,0.854995105333411,no
4137,Other,35,US,Student,164,60,0.49,Desktop,0,0.161457506827846,yes
4138,Male,31,FR,Family,207,39,0.28,Web,0,0.886361958274406,no
4139,Male,37,CA,Student,56,10,0.02,Web,0,0.845213202258383,no
4140,Male,23,UK,Premium,268,56,0.53,Mobile,0,0.939781729508936,no
4141,Female,50,PK,Family,67,76,0.27,Web,0,0.488154735676439,yes
4142,Male,34,IN,Free,114,41,0.05,Desktop,36,0.267250120508975,no
4143,Male,32,IN,Free,270,34,0.51,Desktop,30,0.371362648572193,no
4144,Female,25,AU,Student,199,90,0.51,Mobile,0,0.955104582177242,yes
4145,Female,32,PK,Family,182,12,0.54,Web,0,0.543530700717405,no
4146,Male,51,IN,Family,203,84,0.53,Web,0,0.52923265346608,no
4147,Male,33,UK,Student,149,84,0.01,Web,0,0.675406499236755,no
4148,Female,48,PK,Free,118,41,0.44,Mobile,7,0.0466706217821159,no
4149,Other,24,US,Premium,182,59,0.34,Mobile,0,0.546061870427821,no
4150,Male,43,FR,Student,212,42,0.48,Mobile,0,0.412525627535621,no
4151,Female,25,IN,Premium,11,51,0.21,Desktop,0,0.934493181457683,no
4152,Other,59,DE,Family,35,27,0.29,Desktop,0,0.997213281695358,no
4153,Male,19,CA,Student,241,91,0.51,Web,0,0.851947450913012,no
4154,Male,38,FR,Family,20,49,0.06,Mobile,0,0.15469613529003,no
4155,Female,48,PK,Free,140,66,0.59,Web,25,0.083238041961785,no
4156,Female,30,FR,Student,233,95,0.36,Desktop,0,0.186815905508863,yes
4157,Male,52,AU,Student,187,30,0.29,Desktop,0,0.672892612355676,no
4158,Female,51,UK,Family,62,36,0.38,Mobile,0,0.723696489351727,yes
4159,Female,49,US,Free,272,75,0.53,Mobile,48,0.0698275193430371,no
4160,Other,18,CA,Free,195,37,0.26,Mobile,47,0.708083558485008,no
4161,Male,42,AU,Premium,210,13,0.32,Web,0,0.7300480341885,no
4162,Male,38,AU,Family,226,44,0.26,Mobile,0,0.0290626708035538,no
4163,Other,24,DE,Family,71,1,0.28,Desktop,0,0.588649149447918,yes
4164,Female,36,AU,Free,243,73,0.2,Web,31,0.099047704113179,no
4165,Male,16,PK,Premium,131,28,0.31,Web,0,0.688589878794999,yes
4166,Female,54,AU,Free,112,77,0.32,Desktop,15,0.99653724351065,no
4167,Female,40,PK,Student,190,81,0.09,Desktop,0,0.402608319223973,no
4168,Other,46,US,Premium,171,91,0.14,Web,0,0.738069424670637,no
4169,Female,31,IN,Family,20,47,0.12,Mobile,0,0.209514862498768,no
4170,Female,42,UK,Student,256,49,0.12,Mobile,0,0.863246177955462,no
4171,Female,42,US,Free,66,53,0.5,Web,25,0.651038338891696,no
4172,Male,59,PK,Premium,199,67,0.14,Mobile,0,0.970559657190813,no
4173,Female,24,AU,Premium,92,79,0.47,Web,0,0.206678395191151,no
4174,Female,21,CA,Premium,161,49,0.34,Desktop,0,0.727808961265292,no
4175,Female,38,DE,Free,296,65,0.37,Web,14,0.405799525529521,no
4176,Female,29,US,Student,219,49,0.48,Mobile,0,0.123397058530032,no
4177,Female,20,US,Premium,45,1,0.57,Web,0,0.455806436641154,no
4178,Other,44,IN,Premium,154,98,0.07,Mobile,0,0.419414483326976,yes
4179,Other,58,PK,Free,228,14,0.03,Mobile,41,0.48568473445688,no
4180,Other,34,CA,Premium,163,14,0.07,Web,0,0.997328819393881,no
4181,Male,36,FR,Premium,113,30,0.08,Mobile,0,0.952420574994165,no
4182,Female,51,IN,Premium,70,91,0.04,Desktop,0,0.74430283968691,no
4183,Female,48,DE,Free,209,66,0.37,Web,29,0.183397291009922,yes
4184,Male,44,PK,Premium,200,14,0.28,Mobile,0,0.54478614789694,no
4185,Male,55,CA,Family,111,46,0.4,Desktop,0,0.765609327584669,yes
4186,Male,39,PK,Premium,186,37,0.38,Mobile,0,0.486938049412817,no
4187,Other,34,US,Family,250,13,0.48,Web,0,0.219723364170676,yes
4188,Male,32,AU,Free,31,30,0.5,Desktop,41,0.0243306242117328,no
4189,Other,30,IN,Premium,195,87,0.1,Desktop,0,0.793964440034662,yes
4190,Other,34,UK,Family,239,53,0.28,Mobile,0,0.432638615336576,no
4191,Other,56,AU,Student,273,29,0.23,Mobile,0,0.584583790089285,yes
4192,Male,24,PK,Free,260,46,0.42,Mobile,10,0.906924529994666,no
4193,Other,54,AU,Free,168,71,0.58,Mobile,31,0.730734208485444,no
4194,Other,27,FR,Student,185,6,0.1,Mobile,0,0.469137652443803,yes
4195,Male,33,IN,Student,252,56,0.44,Desktop,0,0.729316609539025,yes
4196,Other,26,AU,Free,229,16,0.4,Mobile,45,0.368586534218862,no
4197,Other,47,DE,Premium,225,68,0.25,Desktop,0,0.0881198723499404,yes
4198,Female,16,AU,Family,146,81,0.56,Web,0,0.834652883204649,no
4199,Other,18,US,Premium,27,83,0.47,Desktop,0,0.209667516580613,yes
4200,Other,28,CA,Student,21,61,0.26,Mobile,0,0.0924414661328157,yes
4201,Other,59,FR,Student,251,77,0.1,Mobile,0,0.896659938798015,yes
4202,Male,45,PK,Family,284,90,0.48,Web,0,0.0272838451990574,no
4203,Male,57,US,Family,226,55,0.6,Mobile,0,0.240021209243142,no
4204,Other,22,FR,Free,239,73,0.46,Web,45,0.477809116699895,yes
4205,Male,28,AU,Family,229,12,0.48,Desktop,0,0.357295853826508,no
4206,Female,37,UK,Student,213,40,0.57,Desktop,0,0.731944801212687,no
4207,Male,35,PK,Family,90,37,0.21,Mobile,0,0.82473141227743,no
4208,Female,57,FR,Premium,18,62,0.47,Mobile,0,0.888094233867754,no
4209,Male,17,UK,Family,48,44,0.59,Web,0,0.192393484475401,yes
4210,Other,30,AU,Family,76,5,0.2,Mobile,0,0.970446379000866,yes
4211,Female,33,DE,Premium,202,21,0.51,Web,0,0.603270016873627,yes
4212,Male,49,PK,Student,207,85,0.39,Web,0,0.694880140067111,no
4213,Male,25,UK,Premium,115,35,0.21,Mobile,0,0.931784618671313,no
4214,Other,41,DE,Premium,263,76,0.56,Mobile,0,0.449239012023903,no
4215,Other,39,IN,Free,77,64,0.34,Web,37,0.563056827973776,yes
4216,Male,47,AU,Premium,115,90,0.24,Web,0,0.582317557970528,no
4217,Female,59,IN,Student,286,68,0.46,Desktop,0,0.356533719871822,no
4218,Male,25,FR,Student,68,37,0.2,Desktop,0,0.657360902311191,yes
4219,Male,50,IN,Premium,252,22,0.41,Web,0,0.625933583853172,no
4220,Female,29,IN,Family,181,86,0.5,Desktop,0,0.642187157701692,yes
4221,Female,39,DE,Student,150,12,0.16,Desktop,0,0.00987967335810864,no
